CCN,Provider_Name,State,num_certified_beds,avg_residents_per_day,occupancy_pct,own_for_profit_llc,own_for_profit_corp,own_for_profit_indiv,own_for_profit_partner,own_non_profit_corp,own_non_profit_other,own_non_profit_church,own_govt,is_medicare_and_medicaid,resides_in_hospital,in_chain,n_facilities_in_chain,is_ccrc,rating_overall,rating_health,rating_staffing,rating_qm,rating_qm_long,rating_qm_short,staff_total_hours,staff_rn_hours,staff_lpn_hours,staff_aide_hours,nursing_casemix_index,cycle1_deficiencies,cycle1_health_score,cycle1_total_score,total_weighted_health,infection_citations,health_inspection_overdue,ownership_changed_12m,sprinklers_full,flagged
106034,JACKSON GARDENS HEALTH AND REHABILITATION CENTER,FL,120.0,109.4,0.9116666666666667,1,0,0,0,0,0,0,0,1,0,1,8.0,0,5.0,4.0,4.0,5.0,5.0,5.0,3.64674,1.26314,0.19933,2.18427,1.40364,6.0,28.0,28.0,22.0,0.0,0,0,0,0
106035,INN AT SARASOTA BAY CLUB,FL,44.0,25.4,0.5772727272727273,0,1,0,0,0,0,0,0,1,0,0,0.0,0,4.0,3.0,5.0,3.0,4.0,2.0,5.87784,0.98114,1.29103,3.60567,1.39664,6.0,36.0,36.0,34.0,0.0,0,0,0,0
106036,GROVE HEALTHCARE AND REHABILITATION CENTER AND REH,FL,120.0,116.0,0.9666666666666667,1,0,0,0,0,0,0,0,1,0,1,36.0,0,2.0,1.0,3.0,5.0,5.0,4.0,3.85709,0.42027,0.96838,2.46844,1.41392,13.0,215.0,215.0,171.25,0.0,0,0,0,0
106038,"ALEXANDER ""SANDY"" NININGER STATE VETERANS NURSING",FL,120.0,113.6,0.9466666666666667,0,0,0,0,0,0,0,1,1,0,1,8.0,0,2.0,2.0,5.0,1.0,1.0,3.0,5.62367,1.01923,0.99835,3.60609,1.23204,15.0,92.0,92.0,72.0,0.0,0,0,0,0
106040,WESTMINSTER ST AUGUSTINE,FL,30.0,25.8,0.86,0,0,0,0,0,0,1,0,0,0,1,8.0,1,5.0,5.0,5.0,5.0,5.0,5.0,4.38157,0.88866,0.79622,2.6967,1.30305,2.0,8.0,8.0,6.0,0.0,0,0,0,0
106041,HARBOURWOOD POST-ACUTE AND REHABILITATION CENTER,FL,120.0,107.3,0.8941666666666667,1,0,0,0,0,0,0,0,1,0,1,15.0,0,1.0,1.0,2.0,3.0,5.0,1.0,3.55402,0.55966,0.82895,2.16541,1.35297,24.0,219.0,329.0,260.75,0.0,0,0,0,1
106042,FREEDOM SQUARE HEALTH CARE CENTER,FL,116.0,94.9,0.8181034482758621,0,1,0,0,0,0,0,0,1,0,1,16.0,1,3.0,3.0,4.0,3.0,3.0,4.0,4.3634,0.75494,0.97174,2.63673,1.40111,6.0,28.0,28.0,28.0,0.0,1,0,0,0
106043,RIVERCHASE HEALTH AND REHABILITATION CENTER,FL,120.0,110.1,0.9175,0,0,1,0,0,0,0,0,1,0,1,94.0,0,5.0,5.0,3.0,4.0,5.0,2.0,3.49905,0.38123,0.93099,2.18683,1.23498,0.0,0.0,0.0,3.0,0.0,0,0,0,0
106045,BRYNWOOD HEALTH AND REHABILITATION CENTER,FL,97.0,86.1,0.8876288659793814,0,1,0,0,0,0,0,0,1,0,1,94.0,0,5.0,5.0,3.0,5.0,5.0,3.0,3.59756,0.4305,0.96477,2.20229,1.17083,0.0,0.0,0.0,8.0,0.0,0,0,0,0
106046,TERRACE HEALTHCARE & REHABILITATION CENTER,FL,138.0,127.3,0.922463768115942,1,0,0,0,0,0,0,0,1,0,1,36.0,0,5.0,4.0,2.0,5.0,5.0,4.0,3.8721,0.3402,1.20807,2.32382,1.33787,4.0,16.0,16.0,22.0,0.0,0,0,0,0
106047,LIFE CARE CENTER AT INVERRARY,FL,120.0,107.8,0.8983333333333333,1,0,0,0,0,0,0,0,1,0,1,194.0,0,4.0,3.0,4.0,5.0,5.0,4.0,3.92844,1.02575,0.60305,2.29964,1.36835,8.0,40.0,40.0,35.0,0.0,0,0,0,0
106048,PRUITTHEALTH - SANTA ROSA,FL,120.0,113.3,0.9441666666666666,0,1,0,0,0,0,0,0,1,0,1,96.0,0,5.0,5.0,4.0,5.0,5.0,5.0,3.70558,0.83477,0.67072,2.2001,1.32826,0.0,0.0,0.0,1.0,0.0,0,0,0,0
106049,LIFE CARE CENTER OF NEW PORT RICHEY,FL,113.0,109.3,0.9672566371681416,0,1,0,0,0,0,0,0,1,0,1,194.0,0,4.0,3.0,4.0,5.0,5.0,4.0,3.96608,0.85315,0.80138,2.31155,1.42147,10.0,52.0,52.0,48.0,0.0,0,0,0,0
106051,"CORAL BAY AT PENSACOLA, LLC",FL,210.0,189.8,0.9038095238095238,0,0,0,1,0,0,0,0,1,0,0,0.0,0,1.0,1.0,4.0,3.0,5.0,1.0,3.6158,0.51522,0.85125,2.24934,1.24941,26.0,1184.0,1184.0,896.0,0.0,0,0,0,1
106052,"HAVENS AT PENSACOLA, THE",FL,120.0,113.0,0.9416666666666667,1,0,0,0,0,0,0,0,1,0,0,0.0,0,5.0,5.0,4.0,4.0,4.0,3.0,3.70258,0.68677,0.87466,2.14115,1.3839,1.0,4.0,4.0,8.0,0.0,0,0,0,0
106053,SUNNYSIDE NURSING HOME,FL,60.0,51.5,0.8583333333333333,0,0,0,0,0,0,1,0,1,0,0,0.0,0,5.0,4.0,5.0,5.0,5.0,5.0,5.08872,0.94555,1.17876,2.96441,1.40368,2.0,12.0,12.0,9.0,0.0,0,0,0,0
106055,NORTHWEST FLORIDA COMMUNITY HOSPITAL (SNU),FL,34.0,32.8,0.9647058823529411,0,1,0,0,0,0,0,0,0,1,0,0.0,0,5.0,5.0,3.0,4.0,4.0,3.0,4.43671,0.49228,1.12476,2.81967,1.18892,1.0,4.0,4.0,5.0,0.0,0,0,0,0
106056,CLIFFORD CHESTER SIMS STATE VETERANS NURSING HOME,FL,120.0,114.5,0.9541666666666667,0,0,0,0,0,0,0,1,1,0,1,8.0,0,5.0,5.0,5.0,2.0,2.0,3.0,5.03021,0.86324,1.20382,2.96315,1.22171,0.0,0.0,0.0,2.0,0.0,0,0,0,0
106057,LIFE CARE CENTER OF ESTERO,FL,155.0,145.2,0.936774193548387,1,0,0,0,0,0,0,0,1,0,1,194.0,0,5.0,4.0,5.0,5.0,5.0,5.0,3.83664,0.9718,0.5254,2.33944,1.24125,1.0,16.0,16.0,24.0,0.0,0,0,0,0
106058,WOODLAND GROVE HEALTHCARE & REHABILITATION CENTER,FL,120.0,109.9,0.9158333333333334,0,1,0,0,0,0,0,0,1,0,1,36.0,0,5.0,5.0,4.0,5.0,5.0,3.0,3.6297,0.70588,0.66879,2.25502,1.34512,0.0,0.0,0.0,3.0,0.0,0,0,0,0
106059,DOUGLAS JACOBSON STATE VETERANS NURSING HOME,FL,120.0,112.8,0.94,0,0,0,0,0,0,0,1,1,0,1,8.0,0,3.0,2.0,5.0,3.0,3.0,3.0,4.79661,1.10021,0.84262,2.85378,1.16082,9.0,68.0,68.0,77.0,0.0,0,0,0,1
106060,LIFE CARE CENTER OF PALM BAY,FL,141.0,131.5,0.9326241134751773,0,1,0,0,0,0,0,0,1,0,1,194.0,0,5.0,4.0,4.0,5.0,5.0,5.0,3.85836,0.98566,0.55612,2.31658,1.228,2.0,8.0,8.0,21.0,0.0,0,0,0,0
106061,RIDGECREST HEALTHCARE AND REHABILITATION CENTER,FL,146.0,124.0,0.8493150684931506,1,0,0,0,0,0,0,0,1,0,1,36.0,0,5.0,4.0,2.0,5.0,5.0,3.0,3.62276,0.45083,0.91414,2.25779,1.33275,2.0,24.0,24.0,26.0,0.0,1,0,0,0
106062,BENTLEY CARE CENTER,FL,84.0,63.7,0.7583333333333334,0,1,0,0,0,0,0,0,0,0,1,10.0,1,3.0,2.0,5.0,4.0,5.0,3.0,6.35029,1.85482,0.80979,3.68568,1.35075,15.0,112.0,112.0,86.0,0.0,0,0,0,0
106063,GLENRIDGE ON PALMER RANCH INC.,FL,61.0,44.6,0.7311475409836066,0,0,0,0,1,0,0,0,0,0,0,0.0,1,5.0,5.0,5.0,5.0,5.0,5.0,5.67456,1.24178,0.88085,3.55194,1.16894,0.0,0.0,0.0,0.0,0.0,0,0,0,0
106064,LIFE CARE CENTER OF JACKSONVILLE,FL,120.0,108.1,0.9008333333333333,0,1,0,0,0,0,0,0,1,0,1,194.0,0,5.0,5.0,4.0,5.0,5.0,5.0,3.83574,0.61363,0.95941,2.2627,1.37763,0.0,0.0,0.0,1.0,0.0,0,0,0,0
106065,ISLE HEALTHCARE & REHABILITATION CENTER,FL,108.0,99.9,0.925,1,0,0,0,0,0,0,0,1,0,1,36.0,0,5.0,4.0,3.0,5.0,5.0,3.0,3.48498,0.50189,0.82326,2.15983,1.29414,1.0,4.0,4.0,22.5,0.0,0,0,0,0
106066,OAK HAMMOCK AT THE UNIVERSITY OF FLORIDA INC,FL,73.0,71.2,0.9753424657534246,0,0,0,0,1,0,0,0,0,0,0,0.0,1,5.0,3.0,5.0,5.0,5.0,5.0,5.16452,0.70947,1.29482,3.16023,1.30062,7.0,44.0,44.0,39.0,0.0,0,0,0,0
106067,"Nursing Center at La Posada, The",FL,40.0,36.6,0.915,0,0,1,0,0,0,0,0,0,0,1,2.0,0,2.0,3.0,1.0,2.0,4.0,2.0,3.69241,0.57797,0.8502,2.23171,1.344855,6.0,48.0,48.0,39.0,0.0,0,0,0,0
106068,LAKEVIEW TERRACE REHAB AND HEALTH CARE CENTER,FL,40.0,28.2,0.705,0,0,0,0,1,0,0,0,1,0,0,0.0,1,4.0,2.0,5.0,5.0,4.0,5.0,7.3948,0.66859,1.9343,4.79191,1.25626,7.0,60.0,60.0,50.0,0.0,0,0,0,0
106069,LAKE WALES WELLNESS AND REHABILITATION CENTER,FL,100.0,84.5,0.845,0,1,0,0,0,0,0,0,1,0,1,16.0,0,1.0,1.0,3.0,3.0,5.0,2.0,3.66151,0.44508,0.9546,2.26183,1.40991,18.0,156.0,156.0,134.0,0.0,0,0,0,1
106070,DESOTO HEALTH AND REHAB,FL,78.0,58.0,0.7435897435897436,0,1,0,0,0,0,0,0,1,0,0,0.0,0,4.0,4.0,4.0,4.0,4.0,3.0,4.37047,0.54978,1.08187,2.73882,1.30782,2.0,20.0,20.0,20.0,0.0,1,0,0,0
106072,VILLAGE PLACE HEALTHCARE AND REHABILITATION CENTER,FL,104.0,95.9,0.9221153846153847,1,0,0,0,0,0,0,0,1,0,1,36.0,0,2.0,1.0,3.0,5.0,5.0,3.0,4.08239,0.54599,1.11931,2.41709,1.42602,12.0,302.0,302.0,236.5,0.0,0,0,0,1
106073,LIFE CARE CENTER OF PENSACOLA,FL,120.0,112.4,0.9366666666666668,1,0,0,0,0,0,0,0,1,0,1,194.0,0,5.0,5.0,4.0,4.0,5.0,4.0,3.73019,0.79447,0.74421,2.19151,1.30264,1.0,4.0,4.0,4.0,0.0,0,0,0,0
106074,AVIATA AT KISSIMMEE GARDENS,FL,120.0,112.8,0.94,0,1,0,0,0,0,0,0,1,0,1,51.0,0,4.0,4.0,4.0,4.0,5.0,1.0,3.39404,0.92069,0.39905,2.0743,1.27624,3.0,12.0,12.0,24.0,0.0,0,0,0,0
106075,GARDEN VIEW HEALTH AND REHABILITATION CENTER,FL,72.0,66.6,0.9249999999999999,0,1,0,0,0,0,0,0,1,0,1,94.0,0,1.0,1.0,2.0,4.0,5.0,3.0,4.22714,0.43686,1.01517,2.7751,1.53072,13.0,193.0,193.0,152.75,0.0,0,0,0,0
106076,VI AT AVENTURA,FL,40.0,31.5,0.7875,0,1,0,0,0,0,0,0,0,0,1,10.0,1,5.0,5.0,5.0,5.0,5.0,5.0,5.40329,1.44084,0.8568,3.10565,1.4343,0.0,0.0,0.0,7.0,0.0,0,0,0,0
106077,MOOSEHAVEN,FL,72.0,29.6,0.41111111111111115,0,0,0,0,1,0,0,0,1,0,0,0.0,0,5.0,5.0,3.0,4.0,5.0,4.0,5.32143,0.73434,1.10633,3.48076,1.17817,0.0,0.0,0.0,1.0,0.0,0,0,0,0
106079,TRINITY REGIONAL REHAB CENTER,FL,120.0,112.7,0.9391666666666667,0,1,0,0,0,0,0,0,1,0,0,0.0,0,1.0,1.0,2.0,4.0,5.0,2.0,3.48474,0.3751,0.88674,2.2229,1.43687,11.0,226.0,226.0,173.5,0.0,0,0,0,1
106080,VILLA MARIA WEST SKILLED NURSING FACILITY,FL,27.0,23.4,0.8666666666666666,0,0,0,0,0,0,1,0,0,0,0,0.0,0,5.0,4.0,5.0,5.0,4.0,5.0,5.55899,2.04964,0.92435,2.585,1.28524,2.0,8.0,8.0,11.0,0.0,0,0,0,0
106081,ARABELLA HEALTH & WELLNESS OF CARRABELLE,FL,74.0,77.4,1.045945945945946,0,1,0,0,0,0,0,0,1,0,1,13.0,0,5.0,4.0,4.0,5.0,5.0,5.0,3.44668,0.4574,0.83639,2.15289,1.13382,3.0,16.0,16.0,13.0,0.0,0,0,0,0
106083,FREEDOM POINTE HEALTH CENTER,FL,72.0,70.3,0.9763888888888889,1,0,0,0,0,0,0,0,0,0,1,16.0,1,4.0,4.0,4.0,4.0,5.0,3.0,4.81315,1.232,0.89745,2.68371,1.67196,5.0,20.0,20.0,22.0,0.0,0,0,0,0
106084,"AVANTE AT OCALA, INC",FL,133.0,120.7,0.9075187969924812,0,1,0,0,0,0,0,0,1,0,1,11.0,0,3.0,3.0,2.0,4.0,5.0,1.0,3.35876,0.37755,0.91218,2.06903,1.32801,9.0,36.0,36.0,32.0,0.0,0,0,0,0
106085,BAY VILLAGE OF SARASOTA,FL,95.0,54.8,0.5768421052631578,0,0,0,0,1,0,0,0,1,0,0,0.0,1,3.0,3.0,4.0,4.0,4.0,3.0,4.95614,0.81919,1.28762,2.84933,1.31143,5.0,36.0,36.0,34.0,0.0,0,0,0,0
106086,ASTORIA HEALTH AND REHABILITATION CENTER,FL,132.0,125.8,0.953030303030303,0,1,0,0,0,0,0,0,1,0,1,20.0,0,3.0,2.0,3.0,5.0,5.0,5.0,4.32854,0.60603,1.15386,2.56865,1.47171,10.0,60.0,60.0,61.0,0.0,1,0,0,0
106088,CLYDE E LASSEN STATE VETERANS NURSING HOME,FL,120.0,115.0,0.9583333333333334,0,0,0,0,0,0,0,1,1,0,1,8.0,0,5.0,5.0,4.0,2.0,2.0,3.0,5.31033,0.74374,1.25886,3.30773,1.28288,1.0,4.0,4.0,3.0,0.0,0,0,0,0
106089,OASIS AT THE CONCH REPUBLIC NURSING AND REHAB,FL,120.0,99.5,0.8291666666666667,1,0,0,0,0,0,0,0,1,0,0,0.0,0,1.0,1.0,4.0,2.0,4.0,1.0,3.31867,0.97458,0.1943,2.1498,1.1554,11.0,88.0,88.0,147.5,0.0,0,0,0,0
106090,BENDERSON FAMILY SKILLED NURSING AND REHAB CENTER,FL,45.0,39.2,0.8711111111111112,0,1,0,0,0,0,0,0,1,0,0,0.0,0,5.0,5.0,5.0,4.0,5.0,2.0,4.66042,0.81976,1.18366,2.65701,1.33587,2.0,8.0,8.0,8.0,0.0,0,0,0,0
106091,LUXE AT WELLINGTON REHABILITATION CENTER THE,FL,120.0,92.3,0.7691666666666667,0,1,0,0,0,0,0,0,1,0,0,0.0,0,2.0,2.0,3.0,4.0,5.0,4.0,3.96415,0.94442,0.79682,2.22291,1.47939,9.0,72.0,72.0,70.0,2.0,0,0,0,1
106092,OASIS AT THE KEYS NURSING AND REHAB,FL,120.0,99.2,0.8266666666666667,1,0,0,0,0,0,0,0,1,0,0,0.0,0,2.0,2.0,4.0,2.0,2.0,2.0,3.65692,0.78435,0.53246,2.3401,1.14474,4.0,40.0,40.0,58.0,0.0,0,0,0,0
106093,LUXE AT LUTZ REHABILITATION CENTER (THE),FL,120.0,113.0,0.9416666666666667,1,0,0,0,0,0,0,0,1,0,0,0.0,0,2.0,2.0,1.0,5.0,5.0,2.0,3.51819,0.37972,1.00407,2.1344,1.44402,13.0,80.0,80.0,74.0,0.0,0,0,0,0
106094,RIVIERA HEALTH RESORT,FL,223.0,215.5,0.9663677130044843,0,1,0,0,0,0,0,0,1,0,0,0.0,0,5.0,5.0,5.0,5.0,5.0,3.0,4.87755,1.4447,0.3527,3.08014,1.43731,1.0,4.0,4.0,4.0,0.0,0,0,0,0
106095,CLUB HEALTHCARE AND REHABILITATION CENTER AT THE V,FL,68.0,64.7,0.9514705882352942,1,0,0,0,0,0,0,0,1,0,1,36.0,0,2.0,2.0,2.0,4.0,4.0,3.0,4.139,0.53048,1.25095,2.35757,1.69708,9.0,52.0,52.0,50.0,0.0,0,0,0,0
106096,"PAVILION FOR HEALTH CARE, THE",FL,50.0,41.8,0.836,0,0,0,0,1,0,0,0,1,0,0,0.0,1,5.0,5.0,5.0,5.0,5.0,4.0,5.49019,0.77095,1.13521,3.58403,1.14153,1.0,4.0,4.0,5.0,0.0,0,0,0,0
106097,HIDDEN LAKES SENIOR LIVING COMMUNITY,FL,24.0,20.3,0.8458333333333333,1,0,0,0,0,0,0,0,1,0,1,5.0,0,4.0,3.0,4.0,5.0,5.0,4.0,4.75502,1.19268,0.07926,3.48307,1.49318,8.0,28.0,28.0,30.0,2.0,0,0,0,0
106098,HAWTHORNE CENTER FOR REHAB & HEALING  OF SARASOTA,FL,120.0,108.6,0.9049999999999999,0,0,1,0,0,0,0,0,1,0,1,20.0,0,4.0,3.0,4.0,5.0,5.0,4.0,3.70269,0.63585,0.85909,2.20775,1.39454,1.0,20.0,20.0,27.0,0.0,1,0,0,0
106099,"VILLAGES HEALTHCARE AND REHABILITATION CENTER, THE",FL,120.0,118.0,0.9833333333333333,1,0,0,0,0,0,0,0,1,0,1,36.0,0,3.0,3.0,2.0,4.0,5.0,2.0,4.41706,0.5964,1.39258,2.42808,1.73367,14.0,56.0,56.0,48.0,0.0,0,0,0,0
106100,UNIVERSITY HEALTH AND REHABILITATION CENTER,FL,148.0,139.4,0.9418918918918919,1,0,0,0,0,0,0,0,1,0,1,8.0,0,4.0,3.0,4.0,5.0,5.0,5.0,3.59141,1.40518,0.04468,2.14155,1.39888,5.0,32.0,32.0,33.0,0.0,0,0,0,0
106102,SARASOTA POINT REHABILITATION CENTER,FL,120.0,101.7,0.8475,1,0,0,0,0,0,0,0,1,0,1,43.0,0,4.0,3.0,4.0,5.0,5.0,3.0,3.54958,0.79872,0.62885,2.12201,1.25204,4.0,28.0,28.0,29.0,0.0,0,0,0,0
106103,GULFPORT NURSING CENTER,FL,126.0,44.7,0.3547619047619048,1,0,0,0,0,0,0,0,1,0,0,0.0,0,1.0,1.0,2.0,3.0,5.0,1.0,3.5081,0.52619,0.83409,2.14782,1.32645,11.0,189.0,189.0,395.5,0.0,0,0,0,1
106104,RENAISSANCE AT THE TERRACES,FL,40.0,26.0,0.65,0,0,0,0,1,0,0,0,1,0,1,27.0,1,3.0,3.0,4.0,4.0,3.0,5.0,6.78226,1.80495,0.99749,3.97982,1.42835,3.0,36.0,36.0,29.0,0.0,0,0,0,0
106105,SKYTOP VIEW REHABILITATION CENTER,FL,30.0,27.3,0.91,0,0,1,0,0,0,0,0,0,1,0,0.0,0,5.0,4.0,5.0,5.0,4.0,5.0,5.79428,1.67201,0.94337,3.1789,1.23342,4.0,16.0,16.0,15.0,0.0,0,0,0,0
106106,GLADES WEST REHABILITATION AND NURSING C,FL,120.0,112.7,0.9391666666666667,0,0,1,0,0,0,0,0,1,0,0,0.0,0,5.0,4.0,4.0,5.0,5.0,5.0,4.08029,1.14213,0.52479,2.41337,1.61116,3.0,12.0,12.0,10.0,0.0,0,0,0,0
106108,OAKTON PLACE HEALTH AND REHABILITATION AT THE ARLI,FL,44.0,37.7,0.8568181818181819,1,0,0,0,0,0,0,0,0,0,1,22.0,1,2.0,1.0,5.0,5.0,5.0,4.0,6.16146,1.70142,1.07121,3.38883,1.45115,4.0,36.0,36.0,180.0,0.0,0,0,0,0
106109,KINDRED HOSPITAL SOUTH FLORIDA HOLLYWOOD,FL,30.0,26.0,0.8666666666666667,0,1,0,0,0,0,0,0,0,1,1,4.0,0,4.0,3.0,5.0,4.0,4.0,4.0,5.954,2.70835,0.24352,3.00213,1.55421,5.0,28.0,28.0,31.0,0.0,0,0,0,0
106110,CHILDRENS COMPREHENSIVE CARE CENTER INC,FL,36.0,32.6,0.9055555555555556,0,0,0,0,1,0,0,0,1,0,0,0.0,0,1.0,2.0,1.0,4.0,4.0,3.0,3.69241,0.57797,0.8502,2.23171,1.344855,15.0,68.0,102.0,87.5,0.0,0,0,0,1
106111,HEALTH CENTER AT SINAI RESIDENCES,FL,60.0,56.9,0.9483333333333334,0,0,0,0,1,0,0,0,0,0,0,0.0,1,5.0,5.0,5.0,4.0,4.0,3.0,5.99415,1.71268,0.76676,3.51471,1.61336,0.0,0.0,0.0,3.0,0.0,0,0,0,0
106112,TAMPA LAKES HEALTH AND REHABILITATION CENTER,FL,179.0,170.2,0.9508379888268156,1,0,0,0,0,0,0,0,1,0,1,9.0,0,4.0,3.0,3.0,5.0,5.0,5.0,3.8842,0.72104,0.81291,2.35025,1.50731,5.0,32.0,32.0,33.0,1.0,0,0,0,0
106113,LEE MEMORIAL HOSPITAL SKILLED NURSING UNIT,FL,18.0,16.8,0.9333333333333333,0,0,0,0,1,0,0,0,0,1,0,0.0,0,5.0,5.0,5.0,5.0,4.0,5.0,6.19798,3.38905,0.0,2.80893,1.5163,0.0,0.0,0.0,0.0,0.0,0,0,0,0
106114,BUFFALO CROSSINGS HEALTHCARE & REHABILITATION CEN,FL,120.0,111.6,0.9299999999999999,1,0,0,0,0,0,0,0,1,0,1,5.0,0,5.0,4.0,3.0,5.0,5.0,5.0,4.16383,0.53359,1.05106,2.57918,1.47365,7.0,28.0,28.0,25.0,0.0,0,0,0,0
106115,BRIDGEWATER PARK HEALTH & REHABILITATION CENTER,FL,120.0,114.5,0.9541666666666667,0,1,0,0,0,0,0,0,1,0,1,20.0,0,5.0,4.0,3.0,5.0,5.0,4.0,4.48532,0.41068,1.64379,2.43085,1.55003,6.0,24.0,24.0,22.0,0.0,0,0,0,0
106116,AVIATA AT BRYAN DAIRY,FL,158.0,141.1,0.8930379746835443,1,0,0,0,0,0,0,0,1,0,1,51.0,0,1.0,1.0,2.0,4.0,5.0,3.0,3.27368,0.30625,0.86851,2.09892,1.288,21.0,350.0,350.0,279.5,0.0,0,0,0,1
106117,OLIVE BRANCH HEALTH AND REHABILITATION CENTER,FL,90.0,81.3,0.9033333333333333,1,0,0,0,0,0,0,0,1,0,0,0.0,0,4.0,4.0,4.0,3.0,4.0,3.0,5.09177,1.02995,1.1461,2.91571,1.77854,4.0,20.0,20.0,16.0,0.0,0,0,0,0
106118,WESTMINSTER BALDWIN PARK,FL,40.0,17.8,0.445,0,0,0,0,1,0,0,0,1,0,0,0.0,1,5.0,4.0,5.0,5.0,4.0,5.0,5.35392,2.7437,0.04231,2.56791,1.59116,3.0,12.0,12.0,10.0,0.0,0,0,0,0
106119,SOLARIS HEALTHCARE WATERMAN,FL,120.0,114.4,0.9533333333333334,0,1,0,0,0,0,0,0,1,0,1,22.0,0,5.0,4.0,4.0,5.0,5.0,5.0,4.13249,0.84236,1.01285,2.27727,1.52072,3.0,12.0,12.0,17.0,0.0,0,0,0,0
106120,SCOTT LAKE HEALTH AND REHABILITATION CENTER,FL,120.0,114.3,0.9525,0,1,0,0,0,0,0,0,1,0,1,9.0,0,2.0,1.0,3.0,5.0,5.0,4.0,3.81599,0.43921,1.1463,2.23048,1.4886,12.0,256.0,256.0,309.5,0.0,1,0,0,1
106121,PRUITTHEALTH - PANAMA CITY,FL,101.0,93.1,0.9217821782178217,0,0,1,0,0,0,0,0,1,0,1,96.0,0,4.0,4.0,4.0,3.0,4.0,3.0,3.73604,0.7537,0.8479,2.13443,1.35705,6.0,24.0,24.0,18.0,0.0,0,0,0,0
106122,GULF COAST MEDICAL CENTER SKILLED NURSING UNIT,FL,75.0,71.5,0.9533333333333334,0,0,0,0,0,0,0,1,0,1,0,0.0,0,5.0,5.0,5.0,4.0,4.0,4.0,5.72388,3.03409,0.0,2.68979,1.60368,0.0,0.0,0.0,8.0,0.0,1,0,0,0
106123,VIERA DEL MAR HEALTH AND REHABILITATION CENTER,FL,131.0,122.1,0.93206106870229,1,0,0,0,0,0,0,0,1,0,1,30.0,0,2.0,1.0,2.0,5.0,5.0,4.0,3.56744,0.53256,0.9451,2.08978,1.37821,10.0,48.0,48.0,137.0,0.0,0,0,0,0
106124,PRUITTHEALTH - FLEMING ISLAND,FL,97.0,90.2,0.9298969072164949,1,0,0,0,0,0,0,0,1,0,1,96.0,0,1.0,1.0,4.0,4.0,4.0,4.0,3.78551,0.96167,0.71159,2.11225,1.41896,5.0,183.0,183.0,137.25,0.0,0,0,0,0
106126,LAKE CITY HEALTHCARE AND REHABILITATION CENTER,FL,113.0,103.8,0.9185840707964602,1,0,0,0,0,0,0,0,1,0,1,33.0,0,2.0,2.0,2.0,4.0,5.0,3.0,3.37946,0.34902,0.86742,2.16301,1.34252,14.0,64.0,64.0,53.0,0.0,0,0,0,0
106127,SOLARIS HEALTHCARE CELEBRATION,FL,120.0,114.0,0.95,1,0,0,0,0,0,0,0,1,0,1,22.0,0,4.0,3.0,4.0,5.0,5.0,4.0,4.16627,1.20059,0.5938,2.37188,1.45992,4.0,16.0,16.0,32.0,0.0,0,0,0,0
106128,MIAMI SPRINGS NURSING AND REHABILITATION CENTER,FL,269.0,183.7,0.682899628252788,1,0,0,0,0,0,0,0,1,0,1,13.0,0,3.0,3.0,4.0,4.0,5.0,3.0,3.65658,1.09519,0.29703,2.26436,1.43088,7.0,44.0,44.0,43.0,0.0,0,0,0,0
106129,GARDENS AT TERRACINA HEALTH & REHABILITATION,FL,30.0,25.7,0.8566666666666667,0,1,0,0,0,0,0,0,1,0,1,10.0,0,5.0,4.0,4.0,5.0,4.0,5.0,4.88385,1.65306,0.75647,2.47432,1.61564,1.0,8.0,8.0,9.0,0.0,0,0,0,0
106130,ORLANDO HEALTH CENTER FOR REHABILITATION,FL,10.0,77.8,0.85,0,1,0,0,0,0,0,0,1,0,0,0.0,0,4.0,5.0,1.0,4.0,4.0,3.0,3.69241,0.57797,0.8502,2.23171,1.344855,0.0,0.0,0.0,3.0,0.0,0,0,0,0
106131,SIERRA LAKES NURSING & REHABILITATION CENTER,FL,180.0,168.3,0.935,0,0,1,0,0,0,0,0,1,0,1,13.0,0,4.0,3.0,5.0,3.0,5.0,1.0,3.88521,0.96642,0.56604,2.35275,1.34102,8.0,48.0,48.0,48.0,0.0,0,0,0,0
106132,SOUTH DADE NURSING AND REHABILITATION CENTER,FL,180.0,168.6,0.9366666666666666,0,1,0,0,0,0,0,0,1,0,1,13.0,0,5.0,4.0,4.0,5.0,5.0,4.0,3.6653,1.17868,0.17724,2.30938,1.4638,3.0,12.0,12.0,21.0,0.0,0,0,0,0
106133,NORTH DADE NURSING AND REHABILITATION CENTER,FL,245.0,206.1,0.8412244897959184,0,0,1,0,0,0,0,0,1,0,1,13.0,0,2.0,1.0,3.0,5.0,5.0,3.0,3.56683,0.71164,0.58711,2.26808,1.3978,12.0,56.0,56.0,139.75,0.0,0,0,0,0
106134,LAKES OF CLERMONT HEALTH AND REHABILITATION CENTER,FL,80.0,69.3,0.86625,0,1,0,0,0,0,0,0,1,0,1,36.0,0,4.0,3.0,2.0,5.0,5.0,5.0,4.30445,0.65333,1.24376,2.40736,1.64669,6.0,24.0,24.0,39.75,0.0,0,0,0,0
106135,DOLPHIN POINTE HEALTH CARE CENTER,FL,146.0,132.3,0.9061643835616439,1,0,0,0,0,0,0,0,1,0,0,0.0,0,3.0,3.0,4.0,4.0,4.0,3.0,4.28477,0.54717,1.15007,2.58753,1.19022,9.0,48.0,48.0,47.0,0.0,1,0,0,0
