Provider,inpatient_claim_count,outpatient_claim_count,total_claims,inpatient_ratio,unique_beneficiaries,claim_frequency_per_beneficiary,unique_attending_physicians,unique_operating_physicians,unique_other_physicians,total_inpatient_reimbursed,avg_ip_reimbursed_per_claim,total_outpatient_reimbursed,avg_op_reimbursed_per_claim,total_ip_deductible,total_op_deductible,total_reimbursed,total_deductible_amount,inpatient_reimbursement_share,avg_chronic_conditions,avg_admission_duration,max_admission_duration,diagnosis_code_diversity,procedure_code_diversity,provider_volume_percentile,avg_reimbursed_per_claim,reimbursement_outlier_score,reimbursement_per_beneficiary,PotentialFraud
PRV53667,9.0,0.0,9.0,1.0,8.0,1.125,3.0,2.0,1.0,155000.0,17222.222222222223,0.0,0.0,9612.0,0.0,155000.0,9612.0,1.0,5.444444444444445,3.0,7.0,3.7777777777777777,0.3888888888888889,0.2378003696857671,17222.222222222223,4.8403694092904095,19375.0,0
PRV53668,16.0,0.0,16.0,1.0,16.0,1.0,6.0,3.0,3.0,141200.0,8825.0,0.0,0.0,17088.0,0.0,141200.0,17088.0,1.0,5.875,4.625,22.0,4.09375,0.28125,0.34362292051756005,8825.0,2.430472152538765,8825.0,1
PRV53671,31.0,24.0,55.0,0.5636363636363636,46.0,1.1956521739130435,18.0,5.0,8.0,247700.0,7990.322580645161,5890.0,245.41666666666666,32040.0,10.0,253590.0,32050.0,0.9767735320793407,5.19758064516129,3.806451612903226,11.0,4.868951612903226,0.41935483870967744,0.6399260628465804,4610.727272727273,1.2210288371312852,5512.826086956522,1
PRV53673,14.0,22.0,36.0,0.3888888888888889,36.0,1.0,8.0,8.0,6.0,179000.0,12785.714285714286,2630.0,119.54545454545455,14952.0,100.0,181630.0,15052.0,0.9855200132136761,4.4935064935064934,6.142857142857143,14.0,4.987012987012987,0.39285714285714285,0.5365064695009242,5045.277777777777,1.3457393714398695,5045.277777777777,0
PRV53675,76.0,221.0,297.0,0.2558922558922559,277.0,1.0722021660649819,90.0,31.0,56.0,680700.0,8956.578947368422,66980.0,303.0769230769231,79032.0,630.0,747680.0,79662.0,0.9104162208431414,4.729876160990711,5.447368421052632,35.0,5.304417718504406,0.35526315789473684,0.927818853974122,2517.4410774410776,0.6202820037003015,2699.2057761732854,0
PRV53677,63.0,499.0,562.0,0.11209964412811388,196.0,2.86734693877551,34.0,23.0,23.0,653000.0,10365.079365079366,120150.0,240.7815631262525,65148.0,1040.0,773150.0,66188.0,0.8445967794089116,4.935330979419156,5.682539682539683,35.0,5.282247033750039,0.4126984126984127,0.9662661737523105,1375.711743772242,0.29262003211640886,3944.6428571428573,1
PRV53683,2.0,7.0,9.0,0.2222222222222222,8.0,1.125,6.0,2.0,3.0,35000.0,17500.0,2300.0,328.57142857142856,2136.0,0.0,37300.0,2136.0,0.938337801608579,3.428571428571429,8.0,15.0,4.607142857142858,1.25,0.2378003696857671,4144.444444444444,1.0872115248091856,4662.5,0
PRV53692,146.0,98.0,244.0,0.5983606557377049,217.0,1.1244239631336406,43.0,17.0,26.0,1366400.0,9358.90410958904,31200.0,318.3673469387755,147384.0,370.0,1397600.0,147754.0,0.9776760160274757,4.968409281520827,5.328767123287672,29.0,5.466592116298575,0.3595890410958904,0.9085951940850278,5727.868852459016,1.541634432309433,6440.552995391705,1
PRV53697,71.0,43.0,114.0,0.6228070175438597,104.0,1.0961538461538463,31.0,10.0,11.0,868000.0,12225.352112676057,11270.0,262.09302325581393,75828.0,0.0,879270.0,75828.0,0.9871825491600987,5.240746806419915,5.464788732394366,20.0,5.199803471994759,0.352112676056338,0.7977818853974122,7712.894736842105,2.111311916930039,8454.51923076923,0
PRV53699,2.0,359.0,361.0,0.00554016620498615,280.0,1.2892857142857144,5.0,5.0,2.0,18000.0,9000.0,112970.0,314.67966573816153,2136.0,790.0,130970.0,2926.0,0.13743605405818127,4.852367688022284,4.0,6.0,6.0424791086350975,0.25,0.9402033271719039,362.797783933518,0.001926454104274257,467.75,0
PRV53705,4.0,53.0,57.0,0.07017543859649122,57.0,1.0,30.0,12.0,17.0,32600.0,8150.0,15820.0,298.49056603773585,4272.0,30.0,48420.0,4302.0,0.6732755059892607,4.966981132075471,3.5,6.0,5.122641509433962,0.375,0.6489833641404806,849.4736842105264,0.141596321825641,849.4736842105264,0
PRV53706,282.0,191.0,473.0,0.5961945031712473,447.0,1.058165548098434,102.0,26.0,48.0,2776000.0,9843.971631205673,55940.0,292.87958115183244,296904.0,570.0,2831940.0,297474.0,0.9802467566403243,5.071720322305151,5.804964539007092,35.0,5.261520181203817,0.37056737588652483,0.9565619223659889,5987.188160676533,1.6160558151141324,6335.436241610738,1
PRV53710,58.0,327.0,385.0,0.15064935064935064,267.0,1.4419475655430711,24.0,13.0,14.0,534000.0,9206.896551724138,81000.0,247.70642201834863,60876.0,1460.0,615000.0,62336.0,0.8682926829268293,4.8973689760624275,5.120689655172414,19.0,5.385083834229674,0.3879310344827586,0.9438077634011091,1597.4025974025974,0.3562425213006168,2303.370786516854,0
PRV53712,161.0,76.0,237.0,0.679324894514768,210.0,1.1285714285714286,47.0,9.0,23.0,1859500.0,11549.689440993789,22920.0,301.57894736842104,170880.0,220.0,1882420.0,171100.0,0.9878241837634534,4.687643020594965,6.496894409937888,35.0,5.273945733899967,0.40372670807453415,0.905268022181146,7942.700421940928,2.177263260773245,8963.904761904761,1
PRV53746,6.0,0.0,6.0,1.0,6.0,1.0,1.0,1.0,1.0,35000.0,5833.333333333333,0.0,0.0,6408.0,0.0,35000.0,6408.0,1.0,5.166666666666667,3.8333333333333335,9.0,3.4166666666666665,0.5,0.17430683918669132,5833.333333333333,1.5719014130344582,5833.333333333333,0
PRV53749,24.0,45.0,69.0,0.34782608695652173,64.0,1.078125,23.0,5.0,16.0,231000.0,9625.0,10350.0,230.0,24564.0,0.0,241350.0,24564.0,0.9571162212554382,4.905555555555555,6.458333333333333,35.0,5.298611111111111,0.25,0.6971349353049907,3497.8260869565215,0.9016401817343779,3771.09375,1
PRV53750,1.0,1244.0,1245.0,0.0008032128514056225,381.0,3.267716535433071,23.0,21.0,15.0,7000.0,7000.0,346470.0,278.5128617363344,1068.0,2210.0,353470.0,3278.0,0.019803660848162503,4.242765273311897,5.0,5.0,5.279742765273312,0.00040192926045016077,0.9898336414048059,283.9116465863454,-0.02071287601677321,927.7427821522309,0
PRV53757,1.0,55.0,56.0,0.017857142857142856,54.0,1.037037037037037,20.0,11.0,14.0,23000.0,23000.0,14230.0,258.72727272727275,1068.0,0.0,37230.0,1068.0,0.61778135911899,2.7363636363636363,7.0,7.0,4.927272727272728,0.5,0.644362292051756,664.8214285714286,0.08860344483114566,689.4444444444445,0
PRV53762,84.0,534.0,618.0,0.13592233009708737,559.0,1.105545617173524,94.0,42.0,62.0,915000.0,10892.857142857143,167730.0,314.1011235955056,87576.0,1500.0,1082730.0,89076.0,0.8450860325288854,5.2693285179240235,6.773809523809524,35.0,5.455189941144997,0.36904761904761907,0.972181146025878,1751.990291262136,0.40060724686114585,1936.9051878354203,1
PRV53763,58.0,0.0,58.0,1.0,57.0,1.0175438596491229,1.0,1.0,1.0,739000.0,12741.379310344828,0.0,0.0,59808.0,0.0,739000.0,59808.0,1.0,5.741379310344827,5.4655172413793105,27.0,3.9913793103448274,0.43103448275862066,0.6536968576709796,12741.379310344828,3.5544238006709525,12964.912280701754,1
PRV53764,1.0,38.0,39.0,0.02564102564102564,38.0,1.0263157894736843,25.0,3.0,11.0,2000.0,2000.0,10390.0,273.42105263157896,1068.0,60.0,12390.0,1128.0,0.16142050040355124,5.421052631578947,1.0,1.0,5.2105263157894735,0.0,0.555268022181146,317.6923076923077,-0.011018250773311231,326.05263157894734,0
PRV53768,5.0,57.0,62.0,0.08064516129032258,59.0,1.0508474576271187,31.0,6.0,14.0,21000.0,4200.0,16180.0,283.859649122807,4272.0,330.0,37180.0,4602.0,0.5648197955890264,4.878947368421052,4.2,7.0,5.480701754385965,0.1,0.6706099815157116,599.6774193548387,0.06990793279748672,630.1694915254237,0
PRV53769,132.0,245.0,377.0,0.35013262599469497,355.0,1.0619718309859154,154.0,35.0,78.0,1624900.0,12309.848484848484,60280.0,246.0408163265306,137772.0,810.0,1685180.0,138582.0,0.9642293404858828,5.124226963512678,6.295454545454546,33.0,5.411255411255412,0.3618893011750155,0.9424214417744917,4469.9734748010615,1.1806342658643614,4746.985915492958,1
PRV53770,77.0,176.0,253.0,0.30434782608695654,239.0,1.0585774058577406,79.0,27.0,44.0,807500.0,10487.012987012988,42020.0,238.75,81168.0,350.0,849520.0,81518.0,0.9505367737075054,4.6810064935064934,5.077922077922078,32.0,5.49797077922078,0.36363636363636365,0.9119223659889094,3357.786561264822,0.8614505976230837,3554.476987447699,0
PRV53774,50.0,174.0,224.0,0.22321428571428573,207.0,1.0821256038647342,74.0,23.0,36.0,546000.0,10920.0,43370.0,249.2528735632184,51264.0,560.0,589370.0,51824.0,0.9264129494205677,5.113563218390805,7.16,35.0,5.286666666666667,0.37,0.8980591497227357,2631.1160714285716,0.652905298514003,2847.1980676328503,0
PRV53775,2.0,45.0,47.0,0.0425531914893617,45.0,1.0444444444444445,24.0,10.0,11.0,12000.0,6000.0,19170.0,426.0,2136.0,280.0,31170.0,2416.0,0.3849855630413859,3.3055555555555554,3.5,4.0,5.2555555555555555,0.25,0.6026802218114603,663.1914893617021,0.08813567276006758,692.6666666666666,0
PRV53776,47.0,153.0,200.0,0.235,193.0,1.0362694300518134,79.0,18.0,37.0,530000.0,11276.595744680852,41960.0,274.2483660130719,50196.0,540.0,571960.0,50736.0,0.9266382264494021,4.6691697955778055,5.0638297872340425,35.0,5.447156167431512,0.39361702127659576,0.8822550831792976,2859.8,0.7185347123300436,2963.523316062176,1
PRV53781,79.0,314.0,393.0,0.2010178117048346,378.0,1.0396825396825398,173.0,46.0,83.0,874600.0,11070.886075949367,88590.0,282.13375796178343,84372.0,920.0,963190.0,85292.0,0.9080243773294988,5.037793275820366,6.050632911392405,35.0,5.342921067483673,0.36075949367088606,0.9453789279112754,2450.8651399491096,0.6011755462454809,2548.121693121693,1
PRV53786,36.0,1346.0,1382.0,0.02604920405209841,563.0,2.4547069271758435,13.0,15.0,10.0,342000.0,9500.0,373760.0,277.6820208023774,38448.0,3860.0,715760.0,42308.0,0.47781379233262544,4.544246326564306,6.083333333333333,27.0,5.39520389631831,0.3472222222222222,0.9918669131238448,517.9160636758321,0.04644345114572092,1271.3321492007105,1
PRV53787,32.0,42.0,74.0,0.43243243243243246,74.0,1.0,27.0,5.0,11.0,290000.0,9062.5,13480.0,320.95238095238096,34176.0,0.0,303480.0,34176.0,0.955581916436009,5.185267857142858,4.9375,35.0,5.4382440476190474,0.46875,0.7136783733826247,4101.081081081081,1.074766784435834,4101.081081081081,1
PRV53790,44.0,449.0,493.0,0.08924949290060852,470.0,1.048936170212766,238.0,53.0,119.0,504000.0,11454.545454545454,138230.0,307.8619153674833,46992.0,1070.0,642230.0,48062.0,0.7847655824237423,4.7559475602348655,5.795454545454546,25.0,5.200394816764527,0.3522727272727273,0.9596118299445472,1302.6977687626775,0.27166593879559187,1366.4468085106382,1
PRV53791,6.0,86.0,92.0,0.06521739130434782,90.0,1.0222222222222221,26.0,9.0,16.0,42000.0,7000.0,20190.0,234.7674418604651,6408.0,320.0,62190.0,6728.0,0.6753497346840328,5.908914728682171,5.666666666666667,15.0,5.441860465116279,0.4166666666666667,0.7601663585951941,675.9782608695652,0.09180531550192117,691.0,0
PRV53792,33.0,20.0,53.0,0.6226415094339622,52.0,1.0192307692307692,17.0,4.0,4.0,261000.0,7909.090909090909,11510.0,575.5,35244.0,50.0,272510.0,35294.0,0.9577630178709038,5.381818181818182,4.424242424242424,17.0,5.775,0.2727272727272727,0.6304990757855823,5141.698113207547,1.3734107960726911,5240.576923076923,1
PRV53799,14.0,739.0,753.0,0.01859229747675963,677.0,1.1122599704579026,258.0,95.0,177.0,100000.0,7142.857142857143,206440.0,279.3504736129905,14952.0,2750.0,306440.0,17702.0,0.3263281555932646,5.001159868548232,4.642857142857143,11.0,5.38401314517688,0.2857142857142857,0.97818853974122,406.95883134130145,0.01460011977453121,452.6440177252585,0
PRV53802,46.0,34.0,80.0,0.575,76.0,1.0526315789473684,23.0,5.0,9.0,448000.0,9739.130434782608,11870.0,349.11764705882354,46992.0,160.0,459870.0,47152.0,0.9741883575793159,4.9808184143222505,6.3478260869565215,31.0,5.62531969309463,0.391304347826087,0.7314232902033272,5748.375,1.5475194389697051,6050.921052631579,0
PRV53807,36.0,122.0,158.0,0.22784810126582278,156.0,1.0128205128205128,74.0,20.0,31.0,344300.0,9563.888888888889,30730.0,251.88524590163934,38448.0,280.0,375030.0,38728.0,0.91805988854225,5.156876138433516,6.111111111111111,28.0,5.477231329690346,0.3888888888888889,0.85452865064695,2373.6075949367087,0.5790036016593246,2404.0384615384614,0
PRV53808,195.0,298.0,493.0,0.39553752535496955,469.0,1.0511727078891258,144.0,38.0,64.0,1854200.0,9508.71794871795,73050.0,245.13422818791946,207192.0,930.0,1927250.0,208122.0,0.9620962511350369,4.8609533643090685,5.887179487179488,35.0,5.158354844260884,0.3435897435897436,0.9596118299445472,3909.2292089249495,1.0197077079726444,4109.275053304904,1
PRV53814,3.0,50.0,53.0,0.05660377358490566,52.0,1.0192307692307692,7.0,4.0,8.0,18000.0,6000.0,12040.0,240.8,3204.0,40.0,30040.0,3244.0,0.5992010652463382,5.536666666666667,4.0,4.0,4.97,0.17666666666666667,0.6304990757855823,566.7924528301887,0.06047036064339989,577.6923076923077,0
PRV53855,20.0,0.0,20.0,1.0,17.0,1.1764705882352942,8.0,7.0,4.0,141000.0,7050.0,0.0,0.0,21360.0,0.0,141000.0,21360.0,1.0,5.75,4.05,13.0,4.325,0.275,0.3923290203327172,7050.0,1.921069457512533,8294.117647058823,1
PRV53857,10.0,0.0,10.0,1.0,10.0,1.0,2.0,2.0,0.0,140000.0,14000.0,0.0,0.0,10680.0,0.0,140000.0,10680.0,1.0,5.8,6.7,10.0,4.25,0.55,0.25619223659889095,14000.0,3.915632122544823,14000.0,0
PRV53861,2.0,0.0,2.0,1.0,2.0,1.0,2.0,1.0,0.0,11000.0,5500.0,0.0,0.0,2136.0,0.0,11000.0,2136.0,1.0,2.0,6.0,10.0,3.0,0.25,0.06293900184842884,5500.0,1.4762389350952598,5500.0,0
PRV53862,4.0,2.0,6.0,0.6666666666666666,6.0,1.0,2.0,1.0,0.0,50000.0,12500.0,100.0,50.0,4272.0,0.0,50100.0,4272.0,0.998003992015968,4.375,6.25,10.0,5.5,0.625,0.17430683918669132,8350.0,2.2941531214754076,8350.0,0
PRV53865,6.0,0.0,6.0,1.0,6.0,1.0,1.0,1.0,0.0,60000.0,10000.0,0.0,0.0,6408.0,0.0,60000.0,6408.0,1.0,3.8333333333333335,5.166666666666667,17.0,3.6666666666666665,0.3333333333333333,0.17430683918669132,10000.0,2.7676823872744403,10000.0,0
PRV53867,9.0,4.0,13.0,0.6923076923076923,13.0,1.0,5.0,3.0,3.0,90000.0,10000.0,3270.0,817.5,9612.0,0.0,93270.0,9612.0,0.9649404953361209,5.083333333333334,7.0,19.0,6.0,0.16666666666666666,0.3012014787430684,7174.615384615385,1.9568325069574952,7174.615384615385,0
PRV53868,10.0,18.0,28.0,0.35714285714285715,27.0,1.037037037037037,14.0,6.0,7.0,158000.0,15800.0,3420.0,190.0,10680.0,80.0,161420.0,10760.0,0.9788130343204063,5.261111111111111,6.2,18.0,5.588888888888889,0.55,0.4753234750462107,5765.0,1.5522906050569227,5978.518518518518,0
PRV53872,9.0,222.0,231.0,0.03896103896103896,144.0,1.6041666666666667,24.0,14.0,20.0,105000.0,11666.666666666666,65480.0,294.9549549549549,9612.0,460.0,170480.0,10072.0,0.6159080244016893,4.635885885885886,4.777777777777778,11.0,5.433933933933933,0.3888888888888889,0.9012939001848429,738.008658008658,0.10960725999555573,1183.888888888889,0
PRV53873,14.0,68.0,82.0,0.17073170731707318,76.0,1.0789473684210527,16.0,7.0,16.0,97000.0,6928.571428571428,19650.0,288.97058823529414,14952.0,260.0,116650.0,15212.0,0.8315473639091299,4.693277310924369,5.071428571428571,14.0,5.023109243697479,0.21428571428571427,0.7361367837338263,1422.560975609756,0.3060651729377826,1534.8684210526317,0
PRV53878,5.0,41.0,46.0,0.10869565217391304,40.0,1.15,31.0,6.0,12.0,35000.0,7000.0,13670.0,333.4146341463415,5340.0,290.0,48670.0,5630.0,0.7191288267926854,5.021951219512195,4.8,13.0,5.426829268292683,0.3,0.5973197781885398,1058.0434782608695,0.20145323179201344,1216.75,0
PRV53884,117.0,152.0,269.0,0.4349442379182156,236.0,1.1398305084745763,59.0,19.0,43.0,996900.0,8520.51282051282,43070.0,283.35526315789474,123888.0,440.0,1039970.0,124328.0,0.9585853438079944,4.811712775528566,4.7094017094017095,23.0,5.324027215474584,0.358974358974359,0.9197781885397412,3866.059479553903,1.0073185381218477,4406.652542372882,1
PRV53885,6.0,6.0,12.0,0.5,12.0,1.0,6.0,4.0,3.0,48900.0,8150.0,730.0,121.66666666666667,6408.0,0.0,49630.0,6408.0,0.9852911545436228,4.333333333333334,4.166666666666667,8.0,5.083333333333333,0.5,0.28789279112754157,4135.833333333333,1.0847402441290896,4135.833333333333,0
PRV53889,9.0,186.0,195.0,0.046153846153846156,188.0,1.0372340425531914,108.0,30.0,61.0,60000.0,6666.666666666667,38480.0,206.88172043010752,9612.0,540.0,98480.0,10152.0,0.6092607636068237,4.996415770609319,4.0,9.0,5.565412186379929,0.3333333333333333,0.8800369685767098,505.02564102564105,0.04274406182851838,523.8297872340426,0
PRV53892,8.0,111.0,119.0,0.06722689075630252,115.0,1.0347826086956522,36.0,14.0,27.0,120000.0,15000.0,30340.0,273.3333333333333,8544.0,270.0,150340.0,8814.0,0.7981907675934549,4.934121621621621,6.0,11.0,5.015202702702703,0.5625,0.8070240295748614,1263.361344537815,0.2603768793517383,1307.304347826087,0
PRV53894,15.0,202.0,217.0,0.06912442396313365,105.0,2.066666666666667,4.0,3.0,1.0,215000.0,14333.333333333334,53080.0,262.7722772277228,16020.0,840.0,268080.0,16860.0,0.8019994031632348,4.963201320132013,6.6,35.0,5.277392739273927,0.3,0.893807763401109,1235.3917050691243,0.2523499442958154,2553.1428571428573,1
PRV53910,27.0,69.0,96.0,0.28125,91.0,1.054945054945055,38.0,14.0,20.0,254000.0,9407.407407407407,21480.0,311.30434782608694,26700.0,490.0,275480.0,27190.0,0.9220270074052562,5.150563607085346,7.481481481481482,31.0,5.032206119162641,0.42592592592592593,0.7677449168207024,2869.5833333333335,0.7213424060575592,3027.252747252747,0
PRV53911,14.0,522.0,536.0,0.026119402985074626,205.0,2.6146341463414635,43.0,31.0,23.0,177000.0,12642.857142857143,197480.0,378.3141762452107,14952.0,1040.0,374480.0,15992.0,0.4726554155095065,5.072249589490969,9.0,32.0,5.500410509031199,0.4642857142857143,0.9643253234750462,698.6567164179105,0.09831374726268718,1826.7317073170732,1
PRV53917,7.0,193.0,200.0,0.035,109.0,1.834862385321101,25.0,17.0,18.0,52300.0,7471.428571428572,69900.0,362.1761658031088,7476.0,570.0,122200.0,8046.0,0.427986906710311,5.441154700222057,6.142857142857143,9.0,5.655070318282753,0.5740192450037009,0.8822550831792976,611.0,0.07315737116103435,1121.1009174311926,0
PRV53919,6.0,18.0,24.0,0.25,23.0,1.0434782608695652,8.0,1.0,3.0,50800.0,8466.666666666666,3250.0,180.55555555555554,6408.0,190.0,54050.0,6598.0,0.9398704902867715,5.111111111111111,8.5,35.0,5.388888888888889,0.5833333333333334,0.4373382624768946,2252.0833333333335,0.5441276656751938,2350.0,1
PRV53920,3.0,218.0,221.0,0.013574660633484163,120.0,1.8416666666666666,21.0,12.0,20.0,36000.0,12000.0,59610.0,273.4403669724771,3204.0,800.0,95610.0,4004.0,0.3765296517100722,4.496177370030582,5.333333333333333,8.0,4.772935779816514,0.16666666666666666,0.8960258780036968,432.6244343891403,0.02196582533061154,796.75,0
PRV53921,9.0,759.0,768.0,0.01171875,501.0,1.532934131736527,44.0,31.0,51.0,55040.0,6115.555555555556,267190.0,352.0289855072464,9612.0,1540.0,322230.0,11152.0,0.1708096701114111,4.324769433465086,3.7777777777777777,9.0,5.295125164690382,0.2777777777777778,0.9787430683918669,419.5703125,0.018219456388905066,643.1736526946107,0
PRV53923,30.0,125.0,155.0,0.1935483870967742,140.0,1.1071428571428572,51.0,21.0,42.0,243000.0,8100.0,27400.0,219.2,32040.0,120.0,270400.0,32160.0,0.8986686390532544,4.804,3.7666666666666666,14.0,5.09,0.25,0.8523105360443622,1744.516129032258,0.3984622562228568,1931.4285714285713,1
PRV53925,20.0,41.0,61.0,0.32786885245901637,58.0,1.0517241379310345,22.0,6.0,12.0,148000.0,7400.0,12200.0,297.5609756097561,21360.0,100.0,160200.0,21460.0,0.9238451935081149,5.071341463414634,4.5,20.0,5.875609756097561,0.3,0.6654343807763401,2626.2295081967213,0.6515029162719069,2762.0689655172414,0
PRV53928,3.0,38.0,41.0,0.07317073170731707,41.0,1.0,27.0,6.0,10.0,14000.0,4666.666666666667,9750.0,256.57894736842104,3204.0,90.0,23750.0,3294.0,0.5894736842105263,4.8464912280701755,2.6666666666666665,5.0,5.285087719298246,0.0,0.5670055452865065,579.2682926829268,0.06405076990745649,579.2682926829268,0
PRV53931,3.0,52.0,55.0,0.05454545454545454,48.0,1.1458333333333333,25.0,7.0,13.0,30000.0,10000.0,10410.0,200.19230769230768,3204.0,190.0,40410.0,3394.0,0.7423904974016332,4.846153846153847,2.6666666666666665,5.0,5.801282051282051,0.6666666666666666,0.6399260628465804,734.7272727272727,0.10866554365428414,841.875,0
PRV53932,82.0,222.0,304.0,0.26973684210526316,286.0,1.062937062937063,152.0,40.0,63.0,860000.0,10487.80487804878,60140.0,270.9009009009009,85440.0,640.0,920140.0,86080.0,0.9346403808116156,4.979125466930345,5.353658536585366,20.0,5.303669523181719,0.3353658536585366,0.9303142329020333,3026.7763157894738,0.7664548167067812,3217.2727272727275,0
PRV53937,17.0,21.0,38.0,0.4473684210526316,38.0,1.0,17.0,9.0,7.0,211000.0,12411.764705882353,6970.0,331.9047619047619,18156.0,40.0,217970.0,18196.0,0.9680231224480433,5.305322128851541,6.882352941176471,21.0,5.2478991596638656,0.47058823529411764,0.5483364140480591,5736.0526315789475,1.5439830740779923,5736.0526315789475,1
PRV53938,82.0,29.0,111.0,0.7387387387387387,90.0,1.2333333333333334,19.0,5.0,10.0,637000.0,7768.292682926829,16670.0,574.8275862068965,86508.0,0.0,653670.0,86508.0,0.9744978352991571,5.18376787216148,4.524390243902439,28.0,5.162321278385198,0.3902439024390244,0.7920517560073937,5888.918918918919,1.5878537775989139,7263.0,1
PRV53939,6.0,298.0,304.0,0.019736842105263157,180.0,1.6888888888888889,22.0,17.0,17.0,112000.0,18666.666666666668,81440.0,273.28859060402687,6408.0,1230.0,193440.0,7638.0,0.5789909015715468,5.338366890380313,8.166666666666666,17.0,5.705816554809843,0.4166666666666667,0.9303142329020333,636.3157894736842,0.08042268461715346,1074.6666666666667,0
PRV53941,6.0,71.0,77.0,0.07792207792207792,72.0,1.0694444444444444,31.0,15.0,20.0,59000.0,9833.333333333334,23160.0,326.19718309859155,6408.0,70.0,82160.0,6478.0,0.7181110029211295,4.538732394366197,2.8333333333333335,5.0,5.296948356807512,0.3333333333333333,0.7231977818853974,1067.012987012987,0.2040273680913881,1141.111111111111,0
PRV53942,8.0,17.0,25.0,0.32,24.0,1.0416666666666667,9.0,4.0,5.0,73000.0,9125.0,4620.0,271.7647058823529,8544.0,140.0,77620.0,8684.0,0.9404792579232156,4.709558823529411,5.875,21.0,5.698529411764706,0.4375,0.4477818853974122,3104.8,0.7888466336153546,3234.1666666666665,0
PRV53943,8.0,101.0,109.0,0.07339449541284404,103.0,1.058252427184466,40.0,11.0,21.0,63000.0,7875.0,28800.0,285.1485148514852,8544.0,240.0,91800.0,8784.0,0.6862745098039216,5.015470297029703,5.0,10.0,5.8477722772277225,0.375,0.7885397412199631,842.2018348623853,0.13950939244210986,891.2621359223301,0
PRV53951,22.0,32.0,54.0,0.4074074074074074,49.0,1.1020408163265305,23.0,7.0,14.0,211000.0,9590.90909090909,12620.0,394.375,23496.0,60.0,223620.0,23556.0,0.9435649762990788,5.022727272727273,4.136363636363637,11.0,4.943181818181818,0.25,0.6353974121996303,4141.111111111111,1.0862549000297936,4563.673469387755,1
PRV53958,23.0,690.0,713.0,0.03225806451612903,348.0,2.0488505747126435,8.0,6.0,5.0,213000.0,9260.869565217392,262260.0,380.0869565217391,23496.0,1610.0,475260.0,25106.0,0.4481757353869461,5.326811594202898,4.608695652173913,13.0,5.334057971014493,0.41304347826086957,0.9762476894639557,666.5638148667601,0.08910348780276181,1365.6896551724137,0
